time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,year,month,day
2024-01-08,24.0,7.8,15.2,0.0,0.0,22.0,16.9,2024,1,8
2024-01-09,23.5,6.2,13.9,0.0,0.0,17.1,18.0,2024,1,9
2024-01-10,25.0,4.5,14.2,0.0,0.0,15.3,19.34,2024,1,10
2024-01-11,26.0,5.0,14.8,0.0,0.0,21.9,19.1,2024,1,11
2024-01-12,27.7,5.6,15.8,0.0,0.0,18.4,20.48,2024,1,12
2024-01-13,25.6,6.1,15.8,0.0,0.0,12.4,14.31,2024,1,13
2024-01-14,25.1,8.4,15.9,0.0,0.0,17.4,16.61,2024,1,14
2024-01-15,26.4,5.9,16.0,0.0,0.0,12.6,20.96,2024,1,15
2024-01-16,26.4,9.7,16.9,0.0,0.0,18.7,20.07,2024,1,16
2024-01-17,25.5,8.6,16.2,0.0,0.0,17.4,18.33,2024,1,17
2024-01-18,25.1,11.7,17.8,0.0,0.0,18.0,19.28,2024,1,18
2024-01-19,23.3,12.3,17.4,0.0,0.0,18.8,12.67,2024,1,19
2024-01-20,17.8,8.9,13.3,0.0,0.0,11.7,9.18,2024,1,20
2024-01-21,19.4,8.6,14.1,1.2,2.0,22.9,12.41,2024,1,21
2024-01-22,22.5,4.8,13.1,0.0,0.0,15.6,18.25,2024,1,22
2024-01-23,23.8,5.4,14.1,0.0,0.0,17.4,19.71,2024,1,23
2024-01-24,24.7,5.5,14.8,0.0,0.0,25.3,21.34,2024,1,24
2024-01-25,25.7,4.9,14.4,0.0,0.0,24.3,21.08,2024,1,25
2024-01-26,25.6,5.0,14.7,0.0,0.0,20.0,21.29,2024,1,26
2024-01-27,25.1,5.8,14.8,0.0,0.0,20.4,22.33,2024,1,27
2024-01-28,23.0,9.4,14.8,0.0,0.0,19.7,18.24,2024,1,28
2024-01-29,21.7,7.3,13.9,0.0,0.0,12.8,15.32,2024,1,29
2024-01-30,21.3,7.6,14.5,0.0,0.0,21.1,12.78,2024,1,30
2024-01-31,22.2,10.4,15.9,0.1,1.0,11.7,12.24,2024,1,31
2024-03-01,27.7,9.8,18.3,0.0,0.0,26.3,24.96,2024,3,1
2024-03-02,28.3,10.2,18.0,0.0,0.0,27.4,25.3,2024,3,2
2024-03-03,28.3,9.0,17.9,0.0,0.0,29.1,26.16,2024,3,3
2024-03-04,29.7,10.1,18.7,0.0,0.0,23.4,26.26,2024,3,4
2024-03-05,28.3,8.6,18.3,0.0,0.0,24.1,26.93,2024,3,5
2024-03-06,29.3,11.5,19.7,0.0,0.0,23.4,26.54,2024,3,6
2024-03-07,31.6,9.1,19.7,0.0,0.0,27.2,27.16,2024,3,7
2024-03-08,32.8,6.8,19.4,0.0,0.0,19.9,27.54,2024,3,8
2024-03-09,31.5,8.3,19.4,0.0,0.0,25.3,27.6,2024,3,9
2024-03-10,29.8,8.5,18.0,0.0,0.0,29.7,26.67,2024,3,10
2024-03-11,29.5,9.8,18.9,0.0,0.0,22.3,25.35,2024,3,11
2024-03-12,27.8,9.1,18.9,0.0,0.0,20.2,24.9,2024,3,12
2024-03-13,29.0,9.9,19.1,0.0,0.0,25.8,25.36,2024,3,13
2024-03-14,29.5,9.7,19.9,0.0,0.0,30.0,27.09,2024,3,14
2024-03-15,29.4,8.4,19.5,0.0,0.0,24.9,26.79,2024,3,15
2024-03-16,29.6,11.9,20.2,0.0,0.0,27.4,26.75,2024,3,16
2024-03-17,30.1,10.2,20.1,0.0,0.0,18.7,22.61,2024,3,17
2024-03-18,30.3,11.3,20.9,0.0,0.0,18.7,27.0,2024,3,18
2024-03-19,28.0,14.7,20.9,0.0,0.0,16.8,22.56,2024,3,19
2024-03-20,29.2,11.9,21.2,0.0,0.0,24.0,24.52,2024,3,20
2024-03-21,29.5,10.9,20.5,0.0,0.0,23.0,27.05,2024,3,21
2024-03-22,31.4,10.0,20.5,0.0,0.0,24.6,28.29,2024,3,22
2024-03-23,29.4,11.2,19.6,0.0,0.0,30.2,27.59,2024,3,23
2024-03-24,31.2,6.8,19.1,0.0,0.0,25.6,29.31,2024,3,24
2024-03-25,28.8,5.5,18.0,0.0,0.0,24.7,26.98,2024,3,25
2024-03-26,29.9,6.4,18.3,0.0,0.0,23.7,29.03,2024,3,26
2024-03-27,29.7,6.1,18.6,0.0,0.0,29.4,29.96,2024,3,27
2024-03-28,28.2,8.5,17.4,0.0,0.0,26.6,27.86,2024,3,28
2024-03-29,29.4,8.1,18.6,0.0,0.0,29.6,29.07,2024,3,29
2024-03-30,29.5,10.4,19.6,0.0,0.0,30.2,28.63,2024,3,30
2024-03-31,30.3,11.3,20.3,0.0,0.0,23.1,26.0,2024,3,31
2024-05-01,30.9,12.0,21.7,0.0,0.0,21.6,26.66,2024,5,1
2024-05-02,30.6,13.2,21.9,0.0,0.0,12.7,26.53,2024,5,2
2024-05-03,32.5,13.1,22.2,0.0,0.0,26.5,28.07,2024,5,3
2024-05-04,32.7,12.3,22.1,0.0,0.0,21.5,27.55,2024,5,4
2024-05-05,31.8,13.2,22.4,0.0,0.0,21.6,26.48,2024,5,5
2024-05-06,32.4,13.3,22.9,0.0,0.0,14.4,26.54,2024,5,6
2024-05-07,33.5,13.4,23.1,0.1,1.0,29.1,26.62,2024,5,7
2024-05-08,32.2,14.0,23.1,0.0,0.0,22.5,26.35,2024,5,8
2024-05-09,33.5,15.0,24.3,0.3,1.0,20.9,25.83,2024,5,9
2024-05-10,34.0,15.5,24.5,0.0,0.0,22.3,27.34,2024,5,10
2024-05-11,33.9,16.0,24.3,0.0,0.0,20.2,27.44,2024,5,11
2024-05-12,32.5,14.6,23.6,0.0,0.0,27.1,26.42,2024,5,12
2024-05-13,32.1,14.1,22.7,0.4,2.0,22.1,26.32,2024,5,13
2024-05-14,31.9,14.4,23.3,0.0,0.0,15.6,27.44,2024,5,14
2024-05-15,31.6,14.7,23.0,0.0,0.0,21.1,26.02,2024,5,15
2024-05-16,32.6,13.5,22.7,0.5,1.0,21.1,26.78,2024,5,16
2024-05-17,33.2,14.9,23.2,0.0,0.0,24.5,26.14,2024,5,17
2024-05-18,32.8,15.4,23.2,1.0,1.0,27.2,26.6,2024,5,18
2024-05-19,30.9,16.4,22.9,0.3,2.0,23.5,27.85,2024,5,19
2024-05-20,32.9,14.1,23.9,0.0,0.0,25.0,29.13,2024,5,20
2024-05-21,32.2,15.6,24.0,0.0,0.0,20.4,30.42,2024,5,21
2024-05-22,32.6,15.7,23.2,1.7,4.0,19.8,26.95,2024,5,22
2024-05-23,32.6,15.0,23.7,0.0,0.0,12.5,26.72,2024,5,23
2024-05-24,32.8,15.6,22.8,2.8,3.0,29.4,25.55,2024,5,24
2024-05-25,34.1,15.1,23.4,0.2,2.0,25.5,27.89,2024,5,25
2024-05-26,33.4,14.7,22.6,6.5,4.0,28.4,26.81,2024,5,26
2024-05-27,33.4,15.9,23.9,0.5,1.0,23.0,27.93,2024,5,27
2024-05-28,31.6,15.6,23.7,0.0,0.0,21.8,28.71,2024,5,28
2024-05-29,26.7,16.3,19.5,11.5,13.0,14.8,20.85,2024,5,29
2024-05-30,30.1,13.4,21.7,0.2,2.0,15.4,28.03,2024,5,30
2024-05-31,33.4,14.3,23.1,0.0,0.0,19.9,28.13,2024,5,31
2024-07-01,18.6,14.7,16.6,37.6,20.0,12.7,10.54,2024,7,1
2024-07-02,22.5,14.2,17.2,13.3,7.0,10.9,23.12,2024,7,2
2024-07-03,20.6,12.4,16.2,9.9,7.0,12.1,21.96,2024,7,3
2024-07-04,23.1,11.1,17.1,9.3,10.0,15.7,26.03,2024,7,4
2024-07-05,23.7,12.0,17.7,0.5,4.0,16.1,26.49,2024,7,5
2024-07-06,23.5,12.1,17.5,0.0,0.0,13.2,27.5,2024,7,6
2024-07-07,23.9,12.5,18.5,0.1,1.0,9.2,28.81,2024,7,7
2024-07-08,25.8,14.8,19.4,0.1,1.0,17.3,27.11,2024,7,8
2024-07-09,24.6,14.2,18.2,7.8,15.0,20.2,25.14,2024,7,9
2024-07-10,19.4,14.4,16.5,8.0,16.0,9.4,11.69,2024,7,10
2024-07-11,20.3,13.9,16.6,17.4,20.0,10.8,19.34,2024,7,11
2024-07-12,21.6,13.7,17.0,3.3,12.0,14.0,24.47,2024,7,12
2024-07-13,22.1,12.9,16.8,12.2,10.0,13.1,24.08,2024,7,13
2024-07-14,21.8,12.5,16.4,9.4,7.0,14.5,21.88,2024,7,14
2024-07-15,21.5,12.6,16.9,2.7,7.0,10.8,22.03,2024,7,15
2024-07-16,22.3,10.9,16.5,2.5,5.0,11.3,25.42,2024,7,16
2024-07-17,23.9,12.3,17.0,6.2,11.0,13.4,24.39,2024,7,17
2024-07-18,21.1,13.9,16.6,12.2,20.0,12.8,19.04,2024,7,18
2024-07-19,21.2,13.6,16.8,6.3,9.0,11.5,21.88,2024,7,19
2024-07-20,21.2,14.1,16.8,3.0,8.0,12.9,19.07,2024,7,20
2024-07-21,22.7,14.8,17.5,7.4,13.0,18.4,25.13,2024,7,21
2024-07-22,20.1,13.7,16.5,1.3,3.0,9.4,17.4,2024,7,22
2024-07-23,20.8,11.5,16.3,11.4,7.0,9.1,21.3,2024,7,23
2024-07-24,20.6,12.0,16.9,7.6,10.0,13.7,19.71,2024,7,24
2024-07-25,23.2,11.9,17.4,15.3,10.0,17.1,25.7,2024,7,25
2024-07-26,22.2,13.4,17.1,10.9,8.0,7.7,22.12,2024,7,26
2024-07-27,21.1,12.3,16.9,1.5,6.0,14.8,22.87,2024,7,27
2024-07-28,22.0,12.9,17.1,18.3,14.0,10.9,22.12,2024,7,28
2024-07-29,23.9,14.0,18.1,19.6,14.0,16.6,26.15,2024,7,29
2024-07-30,21.9,15.0,17.6,7.7,15.0,12.2,23.14,2024,7,30
2024-07-31,21.0,12.8,16.7,6.5,9.0,8.6,23.36,2024,7,31
2024-08-01,24.2,13.7,17.6,1.4,7.0,18.9,25.21,2024,8,1
2024-08-02,20.5,13.1,16.2,5.9,7.0,12.6,19.92,2024,8,2
2024-08-03,21.9,10.6,15.6,15.8,6.0,15.8,24.42,2024,8,3
2024-08-04,22.1,11.6,16.4,5.3,7.0,10.7,25.2,2024,8,4
2024-08-05,21.5,12.8,16.5,3.4,5.0,21.1,22.78,2024,8,5
2024-08-06,21.6,12.4,16.8,5.8,6.0,10.0,21.68,2024,8,6
2024-08-07,22.6,13.4,17.3,5.7,7.0,13.8,24.08,2024,8,7
2024-08-08,23.9,12.9,18.0,0.3,3.0,14.8,25.25,2024,8,8
2024-08-09,23.0,13.0,17.6,1.6,4.0,15.3,23.72,2024,8,9
2024-08-10,22.2,13.0,16.8,10.7,4.0,14.0,22.7,2024,8,10
2024-08-11,21.0,13.6,16.3,26.7,12.0,14.7,18.41,2024,8,11
2024-08-12,21.8,13.2,16.8,3.9,10.0,11.2,21.87,2024,8,12
2024-08-13,21.8,12.5,16.8,3.8,8.0,11.4,23.66,2024,8,13
2024-08-14,22.5,14.2,17.4,14.1,9.0,17.1,24.51,2024,8,14
2024-08-15,23.5,14.2,17.4,14.7,12.0,17.7,23.45,2024,8,15
2024-08-16,21.5,13.5,16.9,15.2,9.0,9.2,20.29,2024,8,16
2024-08-17,22.7,13.7,17.2,22.8,14.0,15.7,22.51,2024,8,17
2024-08-18,23.2,14.1,17.4,12.8,10.0,17.2,24.81,2024,8,18
2024-08-19,23.6,13.6,17.7,0.7,5.0,20.4,24.57,2024,8,19
2024-08-20,23.9,13.8,17.7,1.1,7.0,20.1,26.5,2024,8,20
2024-08-21,22.7,12.8,16.7,9.1,17.0,21.6,25.48,2024,8,21
2024-08-22,22.6,11.9,16.7,1.3,5.0,16.9,23.96,2024,8,22
2024-08-23,20.5,13.4,16.5,8.3,10.0,11.8,17.01,2024,8,23
2024-08-24,22.2,14.0,17.4,2.3,6.0,10.6,24.04,2024,8,24
2024-08-25,23.3,13.3,17.2,3.1,6.0,21.4,25.29,2024,8,25
2024-08-26,23.2,12.7,17.6,1.2,7.0,17.6,25.86,2024,8,26
2024-08-27,23.0,13.0,16.9,10.0,6.0,13.4,21.96,2024,8,27
2024-08-28,21.7,13.2,16.7,4.1,8.0,14.0,20.23,2024,8,28
2024-08-29,22.5,11.9,17.0,18.9,10.0,11.2,22.8,2024,8,29
2024-08-30,22.0,12.6,17.0,11.8,11.0,11.8,23.39,2024,8,30
2024-08-31,22.7,13.3,17.3,14.7,11.0,14.6,24.57,2024,8,31
2024-10-01,20.8,12.2,15.6,6.1,16.0,20.6,17.07,2024,10,1
2024-10-02,18.9,12.1,14.9,1.7,7.0,21.5,10.65,2024,10,2
2024-10-03,21.8,8.9,15.1,0.2,1.0,11.9,24.2,2024,10,3
2024-10-04,21.2,11.4,15.6,9.0,9.0,16.3,18.83,2024,10,4
2024-10-05,19.4,11.8,15.4,10.3,12.0,10.5,15.07,2024,10,5
2024-10-06,20.6,14.7,16.0,43.8,21.0,13.5,9.55,2024,10,6
2024-10-07,19.6,12.6,15.6,22.5,21.0,15.7,12.15,2024,10,7
2024-10-08,19.8,13.3,15.5,4.0,8.0,12.3,14.92,2024,10,8
2024-10-09,21.2,11.2,15.2,0.0,0.0,13.4,17.33,2024,10,9
2024-10-10,20.8,8.4,14.2,0.0,0.0,15.9,25.57,2024,10,10
2024-10-11,19.4,6.0,12.7,0.0,0.0,14.6,25.38,2024,10,11
2024-10-12,19.2,6.3,12.1,0.0,0.0,25.4,23.9,2024,10,12
2024-10-13,18.9,8.1,13.1,0.0,0.0,14.9,18.19,2024,10,13
2024-10-14,21.4,10.6,15.2,0.8,7.0,14.9,21.14,2024,10,14
2024-10-15,21.7,8.3,15.2,0.0,0.0,16.1,21.61,2024,10,15
2024-10-16,22.6,9.5,15.2,0.0,0.0,17.8,22.77,2024,10,16
2024-10-17,20.7,9.1,14.4,0.1,1.0,18.0,23.03,2024,10,17
2024-10-18,21.6,10.4,15.2,0.0,0.0,15.9,21.69,2024,10,18
2024-10-19,22.9,12.6,16.4,2.0,13.0,21.6,18.82,2024,10,19
2024-10-20,18.1,10.6,14.3,1.2,7.0,19.0,7.61,2024,10,20
2024-10-21,18.6,13.4,15.4,14.7,24.0,16.8,8.14,2024,10,21
2024-10-22,22.7,12.6,16.7,1.1,8.0,18.8,20.07,2024,10,22
2024-10-23,21.4,10.2,14.9,0.5,5.0,23.0,22.48,2024,10,23
2024-10-24,20.8,9.9,14.3,0.0,0.0,12.7,22.19,2024,10,24
2024-10-25,21.4,9.4,14.4,0.0,0.0,18.3,23.39,2024,10,25
2024-10-26,20.8,10.5,14.5,0.3,3.0,20.1,17.16,2024,10,26
2024-10-27,20.4,11.8,15.0,1.9,7.0,15.2,17.88,2024,10,27
2024-10-28,19.3,10.9,14.4,1.1,8.0,14.2,18.22,2024,10,28
2024-10-29,19.5,9.5,14.2,0.4,3.0,16.5,18.36,2024,10,29
2024-10-30,21.9,9.0,15.6,0.0,0.0,15.3,20.65,2024,10,30
2024-10-31,23.4,10.6,16.8,0.1,1.0,15.4,20.55,2024,10,31
2024-12-01,24.6,9.1,16.6,0.0,0.0,14.5,20.77,2024,12,1
2024-12-02,23.9,8.8,15.9,0.0,0.0,17.8,20.72,2024,12,2
2024-12-03,22.8,8.7,15.2,0.0,0.0,15.4,20.51,2024,12,3
2024-12-04,23.1,9.5,15.9,0.0,0.0,8.0,17.98,2024,12,4
2024-12-05,24.3,9.7,17.0,0.0,0.0,13.7,18.87,2024,12,5
2024-12-06,23.4,11.1,16.4,0.0,0.0,12.6,17.74,2024,12,6
2024-12-07,24.6,11.6,16.8,0.0,0.0,10.7,18.95,2024,12,7
2024-12-08,24.9,7.0,15.7,0.0,0.0,12.6,20.04,2024,12,8
2024-12-09,23.8,9.2,17.2,0.0,0.0,5.0,19.19,2024,12,9
2024-12-10,25.6,9.4,18.3,0.0,0.0,11.2,19.1,2024,12,10
2024-12-11,21.6,11.2,16.1,0.1,1.0,16.3,16.52,2024,12,11
2024-12-12,24.0,7.7,15.8,0.0,0.0,6.9,19.34,2024,12,12
2024-12-13,24.8,10.0,17.7,0.0,0.0,10.8,19.66,2024,12,13
2024-12-14,24.9,8.6,16.9,0.0,0.0,15.0,20.05,2024,12,14
2024-12-15,23.4,9.1,16.1,0.0,0.0,15.2,19.27,2024,12,15
2024-12-16,23.1,8.5,15.8,0.0,0.0,11.5,19.66,2024,12,16
2024-12-17,21.5,8.6,14.4,0.0,0.0,13.4,18.2,2024,12,17
2024-12-18,21.7,10.7,15.4,0.0,0.0,13.7,16.94,2024,12,18
2024-12-19,21.1,12.2,15.7,0.0,0.0,14.1,14.01,2024,12,19
2024-12-20,19.4,10.6,14.3,0.1,1.0,16.5,14.71,2024,12,20
2024-12-21,19.2,10.7,14.3,1.1,7.0,12.8,13.88,2024,12,21
2024-12-22,15.7,9.9,12.3,7.7,8.0,12.9,14.11,2024,12,22
2024-12-23,16.9,5.9,11.9,0.0,0.0,9.9,12.1,2024,12,23
2024-12-24,17.3,7.4,12.5,0.0,0.0,5.4,12.75,2024,12,24
2024-12-25,19.2,5.1,11.8,0.1,1.0,7.5,18.18,2024,12,25
2024-12-26,19.2,4.6,11.6,0.0,0.0,10.4,19.53,2024,12,26
2024-12-27,22.5,4.5,12.5,0.0,0.0,9.5,20.07,2024,12,27
2024-12-28,23.5,4.6,13.5,0.0,0.0,12.7,20.18,2024,12,28
2024-12-29,23.3,5.7,14.8,0.0,0.0,11.8,20.22,2024,12,29
2024-12-30,22.8,5.6,15.0,0.0,0.0,8.2,20.36,2024,12,30
2024-12-31,23.3,6.6,15.6,0.0,0.0,14.1,20.29,2024,12,31
